id	raw	isbn	publisher	issn
631476	CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE			1532-0626
631554	Applied Mathematics Letters		Pergamon	0893-9659
631558	Computer-Aided Design		Elsevier	0010-4485
631606	Applied Mathematics Letters		Pergamon	0893-9659
631639	Applied Mathematics Letters		Pergamon	0893-9659
631720	Applied Mathematics Letters		Pergamon	0893-9659
631905	MIS QUARTERLY			0276-7783
631914	COLLEGE & RESEARCH LIBRARIES			0010-0870
631991	Computers & Education		Pergamon	0360-1315
632038	Computers & Education		Pergamon	0360-1315
632044	Computers & Education		Pergamon	0360-1315
632119	Journal of Informetrics		Elsevier	1751-1577
632155	Journal of Informetrics		Elsevier	1751-1577
632199	JOURNAL OF ORGANIZATIONAL COMPUTING AND ELECTRONIC COMMERCE			1091-9392
632200	QUANTUM INFORMATION & COMPUTATION			1533-7146
632261	TaPP'15 Proceedings of the 7th USENIX Conference on Theory and Practice of Provenance			
632289	IEEE Transactions on Multimedia			1520-9210
632297	IEEE Transactions on Multimedia			1520-9210
632352	Microelectronics Reliability		Pergamon	0026-2714
632445	Microelectronics Reliability		Pergamon	0026-2714
632510	Microelectronics Reliability		Pergamon	0026-2714
632618	MICROELECTRONICS RELIABILITY			0026-2714
632712	IEEE Transactions on Communications			0090-6778
632713	Microelectronics Reliability		Pergamon	0026-2714
632719	international conference on machine learning			
632742	Microelectronics Reliability		Pergamon	0026-2714
632774	ICWSM			
632835	"SODA '16: Symposium on Discrete Algorithms
		      Arlington
		      Virginia
		    January, 2016"	978-1-61197-433-1		
632865	FormaliSE@ICSE			2380-873X
632954	Computers & Chemical Engineering		Pergamon	0098-1354
632987	Computers & Chemical Engineering		Pergamon	0098-1354
633017	Computers & Chemical Engineering		Pergamon	0098-1354
633038	Computers & Chemical Engineering		Pergamon	0098-1354
633084	Computers & Chemical Engineering		Pergamon	0098-1354
633160	Computers & Chemical Engineering		Pergamon	0098-1354
633223	Computer Physics Communications		North-Holland	0010-4655
633261	Games and Economic Behavior		Academic Press	0899-8256
633262	Games and Economic Behavior		Academic Press	0899-8256
633378	IEEE Trans. Automat. Contr.			0018-9286
633386	computer vision and pattern recognition			
633403	"SODA '16: Symposium on Discrete Algorithms
		      Arlington
		      Virginia
		    January, 2016"	978-1-61197-433-1		
633437	EPJ Data Sci.			2193-1127
633461	LFMTP			EPTCS 185, 2015, pp. 33-45
633485	SIAM J. Scientific Computing			
633510	IEEE Trans. Automat. Contr.			0018-9286
633599	SIAM JOURNAL ON IMAGING SCIENCES			1936-4954
633611	Biolinguistics			
633618	Acta Inf.			0001-5903
633651	MCPR			
633656	INDIN			
633688	Journal of Complex Networks			2051-1310
633714	LOGICAL METHODS IN COMPUTER SCIENCE			1860-5974
633725	IEEE ACCESS			2169-3536
633767	Information Sciences		Elsevier	0020-0255
633801	parallel problem solving from nature			
633809	ELECTRONIC JOURNAL OF COMBINATORICS			1077-8926
633819	Automated Specification and Verification of Web Sites			EPTCS 188, 2015, pp. 59-74
633833	THEORETICAL COMPUTER SCIENCE			0304-3975
633877	IEEE Transactions on Communications			0090-6778
633895	IEEE Trans. Information Theory			0018-9448
633975	IEEE Trans. Vehicular Technology			
634103	Annals of Pure and Applied Logic		North-Holland	0168-0072
634123	Journal of Power Sources		Elsevier	0378-7753
634129	European Signal Processing Conference			2076-1465
634135	IEEE Transactions on Molecular, Biological and Multi-Scale Communications			
634140	iPRES			
634200	Seminars in Cell & Developmental Biology		Academic Press	1084-9521
634214	IWOCA			Lecture Notes in Computer Science 9843 (2016), 151-162
634262	MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES			0218-2025
634330	computer vision and pattern recognition			
634333	ENTROPY			1099-4300
634396	mathematics of language			
634407	WCSP			
634409	BigDataService			
634449	british machine vision conference			
634457	ACM Transactions on Computation Theory			1942-3454
634514	ETRI JOURNAL			1225-6463
634540	Journal of the Association for Information Science and Technology			2330-1635
634560	LOGICAL METHODS IN COMPUTER SCIENCE			1860-5974
634806	Physica D: Nonlinear Phenomena		North-Holland	0167-2789
634988	SIGMOD Conference			
635023	IEEE Transactions on Neural Networks and Learning Systems			2162-237X
635039	ISBA			
635061	ICCPS			2375-8317
635081	COPA			
635142	IEEE Transactions on Image Processing			1057-7149
635190	CTIC			
635217	"SODA '16: Symposium on Discrete Algorithms
		      Arlington
		      Virginia
		    January, 2016"	978-1-61197-433-1		
635381	IEEE Transactions on Wireless Communications			1536-1276
635407	MATHEMATICAL PROBLEMS IN ENGINEERING			1024-123X
635417	SIN			
635466	JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT			1742-5468
635481	PROCEEDINGS OF THE 2016 3RD INTERNATIONAL CONFERENCE ON MATERIALS ENGINEERING, MANUFACTURING TECHNOLOGY AND CONTROL			2352-5401
635548	international conference on learning representations			
635560	BIOINSPIRATION & BIOMIMETICS			1748-3182
635611	ACL			
635647	JOURNAL OF LOGIC AND COMPUTATION			0955-792X
635652	Proceedings of the 21st ACM SIGPLAN Symposium on Principles and Practice of Parallel Programming			0362-1340
635707	J. Global Optimization			1573-2916
635722	JOURNAL OF MACHINE LEARNING RESEARCH			1532-4435
635746	IEEE Transactions on Information Theory			0018-9448
635795	Communications in Nonlinear Science and Numerical Simulation		Elsevier	1007-5704
635814	Discrete Applied Mathematics		North-Holland	0166-218X
635868	NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS			1070-5325
635917	SIAM JOURNAL ON DISCRETE MATHEMATICS			0895-4801
635947	MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY			0340-6253
635950	FACS 2015 Revised Selected Papers of the 12th International Conference on Formal Aspects of Component Software - Volume 9539			0302-9743
635990	IFAC-PapersOnLine		Elsevier	2405-8963
636072	IEEE Trans. Automat. Contr.			0018-9286
636092	SysCon			
636149	international joint conference on artificial intelligence			
636169	IEEE Transactions on Pattern Analysis and Machine Intelligence			0162-8828
636174	Linear Algebra and its Applications		North-Holland	0024-3795
636206	ACM Trans. Management Inf. Syst.			
636255	Physics Letters A		North-Holland	0375-9601
636356	IEEE Communications Letters			1089-7798
636362	SYSTEMS ENGINEERING			1098-1241
636377	DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION			1758-0463
636380	DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION			1758-0463
636459	DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION			1758-0463
636488	SIAM JOURNAL ON OPTIMIZATION			1052-6234
636549	SIAM JOURNAL ON OPTIMIZATION			1052-6234
636550	ELECTRONIC JOURNAL OF COMBINATORICS			1077-8926
636597	SIAM JOURNAL ON OPTIMIZATION			1052-6234
636645	SIAM JOURNAL ON OPTIMIZATION			1052-6234
636673	SIAM JOURNAL ON OPTIMIZATION			1052-6234
636689	SIAM JOURNAL ON OPTIMIZATION			1052-6234
636781	Ecological Informatics		Elsevier	1574-9541
636802	Ecological Informatics		Elsevier	1574-9541
636859	IJISMD			
636873	IJEIS			
636954	ELECTRONIC JOURNAL OF COMBINATORICS			1077-8926
636988	SIAM JOURNAL ON OPTIMIZATION			1052-6234
636995	SIAM JOURNAL ON OPTIMIZATION			1052-6234
637067	JASSS-THE JOURNAL OF ARTIFICIAL SOCIETIES AND SOCIAL SIMULATION			1460-7425
637097	JASSS-THE JOURNAL OF ARTIFICIAL SOCIETIES AND SOCIAL SIMULATION			1460-7425
637103	JASSS-THE JOURNAL OF ARTIFICIAL SOCIETIES AND SOCIAL SIMULATION			1460-7425
637120	SIAM JOURNAL ON OPTIMIZATION			1052-6234
637333	FUZZY SETS AND SYSTEMS			0165-0114
637338	FUZZY SETS AND SYSTEMS			0165-0114
637343	FUZZY SETS AND SYSTEMS			0165-0114
637451	RAIRO-OPERATIONS RESEARCH			0399-0559
637492	Information & Management		North-Holland	0378-7206
637521	Information & Management		North-Holland	0378-7206
637525	Information & Management		North-Holland	0378-7206
637604	Journal of Multivariate Analysis		Academic Press	0047-259X
637649	IEEE Transactions on Vehicular Technology			0018-9545
637655	Journal of Multivariate Analysis		Academic Press	0047-259X
637666	IEEE Transactions on Vehicular Technology			0018-9545
637700	Mathematical Social Sciences		North-Holland	0165-4896
637747	Mathematical Social Sciences		North-Holland	0165-4896
637905	FUZZY SETS AND SYSTEMS			0165-0114
638020	IEEE Transactions on Industrial Informatics			1551-3203
638040	IEEE Transactions on Industrial Informatics			1551-3203
638082	Fuzzy Sets and Systems		North-Holland	0165-0114
638150	IEEE Computational Intelligence Magazine			1556-603X
638199	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638210	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638350	International Journal of Medical Informatics		Elsevier	1386-5056
638369	JOURNAL OF THE LONDON MATHEMATICAL SOCIETY-SECOND SERIES			0024-6107
638407	JOURNAL OF THE LONDON MATHEMATICAL SOCIETY-SECOND SERIES			0024-6107
638487	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638502	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638509	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638565	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638584	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638665	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638671	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638680	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638682	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638845	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638877	JOURNAL OF ELECTRONIC IMAGING			1017-9909
638965	JOURNAL OF ELECTRONIC IMAGING			1017-9909
639071	Journal of Computer-Mediated Communication			1083-6101
639151	QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL			0748-8017
639174	QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL			0748-8017
639215	QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL			0748-8017
639340	QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL			0748-8017
639361	QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL			0748-8017
639463	EAI Endorsed Trans. Creative Technologies			
639491	Systems & Control Letters		North-Holland	0167-6911
639526	Systems & Control Letters		North-Holland	0167-6911
639647	Discrete Applied Mathematics		North-Holland	0166-218X
639678	Discrete Applied Mathematics		North-Holland	0166-218X
639692	Discrete Applied Mathematics		North-Holland	0166-218X
639764	Special Interest Group on Programming Languages	0-89791-111-3		0362-1340
639773	Computers in Biology and Medicine		Pergamon	0010-4825
639787	Computers in Biology and Medicine		Pergamon	0010-4825
639804	Computers in Biology and Medicine		Pergamon	0010-4825
639807	Computers in Biology and Medicine		Pergamon	0010-4825
639981	MATHEMATICS OF COMPUTATION			0025-5718
640037	MATHEMATICS OF COMPUTATION			0025-5718
640095	Computer Aided Geometric Design		North-Holland	0167-8396
640158	IEEE Transactions on Industrial Electronics			0278-0046
640160	IEEE Transactions on Industrial Electronics			0278-0046
640184	Computers in Biology and Medicine		Pergamon	0010-4825
640305	Automatica		Pergamon	0005-1098
640321	Automatica		Pergamon	0005-1098
640354	Automatica		Pergamon	0005-1098
640418	IMA Journal of Mathematical Control and Information			0265-0754
640446	Automatica		Pergamon	0005-1098
640521	IEEE Transactions on Industrial Electronics			0278-0046
640526	SIAM JOURNAL ON IMAGING SCIENCES			1936-4954
640633	SYMMETRY-BASEL			2073-8994
640775	Journal of Ambient Intelligence and Humanized Computing			1868-5145
640805	Computers & Operations Research		Pergamon	0305-0548
640809	ASYMPTOTIC ANALYSIS			0921-7134
640930	Journal of Systems and Software		Elsevier	0164-1212
641223	Computer Speech & Language		Academic Press	0885-2308
641243	Computers & Graphics		Pergamon	0097-8493
641475	ROBOTICA			0263-5747
641527	ROBOTICA			0263-5747
641531	ROBOTICA			0263-5747
641565	SCIENTIFIC PROGRAMMING			1058-9244
641685	Optical Switching and Networking		Elsevier	1573-4277
641689	Journal of Combinatorial Theory, Series B		Academic Press	0095-8956
641694	ADVANCED ROBOTICS			0169-1864
641705	ADVANCED ROBOTICS			0169-1864
641760	JOURNAL OF SENSORS			1687-725X
641784	Journal of Combinatorial Theory, Series B		Academic Press	0095-8956
641810	JOURNAL OF SENSORS			1687-725X
641833	JOURNAL OF SENSORS			1687-725X
641853	JOURNAL OF SENSORS			1687-725X
641927	ADVANCED ROBOTICS			0169-1864
642023	JOURNAL OF SENSORS			1687-725X
642132	JOURNAL OF SENSORS			1687-725X
642221	IEEE Transactions on Signal Processing			1053-587X
642256	IEEE Transactions on Signal Processing			1053-587X
642271	IEEE Transactions on Signal Processing			1053-587X
642281	JOURNAL OF SENSORS			1687-725X
642287	JOURNAL OF SENSORS			1687-725X
642312	JOURNAL OF SENSORS			1687-725X
642465	IEEE Transactions on Signal Processing			1053-587X
642488	SOFTWARE-PRACTICE & EXPERIENCE			0038-0644
642570	IEEE Transactions on Signal Processing			1053-587X
642615	JOURNAL OF SENSORS			1687-725X
642631	JOURNAL OF SENSORS			1687-725X
642686	RAIRO-THEORETICAL INFORMATICS AND APPLICATIONS			0988-3754
642725	IEEE Transactions on Signal Processing			1053-587X
642756	IEEE Transactions on Signal Processing			1053-587X
642836	IEEE Transactions on Computers			0018-9340
642894	IEEE Transactions on Biomedical Engineering			0018-9294
642934	IEEE Transactions on Information Theory			0018-9448
642935	J. Inform. and Commun. Convergence Engineering			
642978	IEEE Transactions on Biomedical Engineering			0018-9294
643022	Distributed Multimedia Systems			1045-926X
643030	Journal of Visual Languages & Computing		Academic Press	1045-926X
643043	IEEE Transactions on Information Theory			0018-9448
643066	IEEE Transactions on Information Theory			0018-9448
643067	IEEE Wireless Communications			1536-1284
643089	SIAM JOURNAL ON DISCRETE MATHEMATICS			0895-4801
643163	SIAM JOURNAL ON DISCRETE MATHEMATICS			0895-4801
643175	SIAM JOURNAL ON DISCRETE MATHEMATICS			0895-4801
643269	PROGRAM-ELECTRONIC LIBRARY AND INFORMATION SYSTEMS			0033-0337
643312	SIAM JOURNAL ON NUMERICAL ANALYSIS			0036-1429
643331	SIAM JOURNAL ON NUMERICAL ANALYSIS			0036-1429
643469	ADVANCES IN MATHEMATICS OF COMMUNICATIONS			1930-5346
643492	ADVANCES IN MATHEMATICS OF COMMUNICATIONS			1930-5346
643529	Reliability Engineering & System Safety		Elsevier	0951-8320
643551	JOURNAL OF ROBOTICS			1687-9600
643557	SIAM JOURNAL ON NUMERICAL ANALYSIS			0036-1429
643598	SIAM JOURNAL ON NUMERICAL ANALYSIS			0036-1429
643673	SIAM JOURNAL ON DISCRETE MATHEMATICS			0895-4801
643680	Reliability Engineering & System Safety		Elsevier	0951-8320
643690	JOURNAL OF ROBOTICS			1687-9600
643723	Reliability Engineering & System Safety		Elsevier	0951-8320
643753	Reliability Engineering & System Safety		Elsevier	0951-8320
643812	JOURNAL OF AMBIENT INTELLIGENCE AND SMART ENVIRONMENTS			1876-1364
643856	Reliability Engineering & System Safety		Elsevier	0951-8320
643886	Reliability Engineering & System Safety		Elsevier	0951-8320
643927	Reliability Engineering & System Safety		Elsevier	0951-8320
643930	Digital Investigation		Elsevier	1742-2876
643937	Digital Investigation		Elsevier	1742-2876
643953	IEEE Transactions on Information Theory			0018-9448
644000	IEEE MultiMedia			1070-986X
644011	Interacting with Computers			0953-5438
644134	IJAOM			
644144	Digital Signal Processing			1051-2004
644178	Digital Signal Processing		Academic Press	1051-2004
644239	Journal of Logic and Computation			0955-792X
644250	Journal of Logic and Computation			0955-792X
644291	Journal of Logic and Computation			0955-792X
644412	IEEE Signal Processing Letters			1070-9908
644484	IEEE Signal Processing Letters			1070-9908
644505	AXIOMS			
644590	IEEE Signal Processing Letters			1070-9908
644613	IEEE Signal Processing Letters			1070-9908
644642	IEEE Signal Processing Letters			1070-9908
644658	IEEE Signal Processing Letters			1070-9908
644689	IEEE Signal Processing Letters			1070-9908
644760	Speech Communication		North-Holland	0167-6393
644855	IEEE Transactions on Fuzzy Systems			1063-6706
644881	ENTROPY			1099-4300
644909	ENTROPY			1099-4300
645074	IEEE Transactions on Aerospace and Electronic Systems			0018-9251
645084	ENTROPY			Entropy, v17, 7752-7767 (2015)
645097	ENTROPY			Entropy 2015, 17(7), 4986-4999
645195	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
645707	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
645710	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
645734	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
645803	ENTROPY			1099-4300
645819	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
645926	ENTROPY			
645976	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
645981	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
646069	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
646318	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
646437	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
646624	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
646794	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
646826	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
646963	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
646976	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
647060	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
647070	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
647078	BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY			0007-1013
647216	IEEE Computer Graphics and Applications			0272-1716
647219	"STOC '16: Symposium on Theory of Computing
		      Cambridge
		      MA
		      USA
		    June, 2016"	978-1-4503-4132-5		0737-8017
647314	IEEE Transactions on Information Forensics and Security			1556-6013
647334	IEEE Transactions on Information Forensics and Security			1556-6013
647341	JOURNAL OF INFORMATION SCIENCE			0165-5515
647345	IEEE Transactions on Information Forensics and Security			1556-6013
647397	"STOC '15: Symposium on Theory of Computing 
		      Portland
		      Oregon
		      USA
		    June, 2015"	978-1-4503-3536-2		0737-8017
647442	MICROPROCESSORS AND MICROSYSTEMS			0141-9331
647449	Conference on Computational Complexity			
647629	MICROPROCESSORS AND MICROSYSTEMS			0141-9331
647651	Journal of Computational Science		Elsevier	1877-7503
647685	Journal of Computational Science		Elsevier	1877-7503
647716	Journal of Computational Science		Elsevier	1877-7503
647730	Journal of Computational Science		Elsevier	1877-7503
647752	Journal of Computational Science		Elsevier	1877-7503
647879	Microprocessors		Elsevier	0308-5953
647881	Ad Hoc Networks		Elsevier	1570-8705
648070	MICROPROCESSORS AND MICROSYSTEMS			0141-9331
648241	MICROPROCESSORS AND MICROSYSTEMS			0141-9331
648297	MICROPROCESSORS AND MICROSYSTEMS			0141-9331
648484	MICROPROCESSORS AND MICROSYSTEMS			0141-9331
648699	Data & Knowledge Engineering		North-Holland	0169-023X
